cp_id,cp_state,district_id,address_en,address2_en,address_tc,address2_tc,address_sc,address2_sc,lat,lgt,waste_type
"388","Accepted","Tuen_Mun","Tsing Shan Tsuen Hing Choi Street Refuse Collection Point (TM-26) at Tsing Shan Tsuen, Hing Choi Street","","青山村興財街垃圾站 (TM-26)，興財街青山村","","青山村兴财街垃圾站 (TM-26)，兴财街青山村","","22.392358","113.966077","Metals,Paper,Plastics"
"389","Accepted","Tuen_Mun","Tsing Chuen Wai Refuse Collection Point (TM-27) at Tsing Chuen Wai","","青磚圍垃圾站 (TM-27)，青磚圍","","青砖围垃圾站 (TM-27)，青砖围","","22.422796","113.983119","Metals,Paper,Plastics"
"390","Accepted","Tuen_Mun","Siu Sau Tsuen Castle Peak Road Refuse Collection Point (TM-28) at Siu Sau Tsuen, Castle Peak Road","","小秀村青山公路垃圾站 (TM-28)，青山公路小秀村","","小秀村青山公路垃圾站 (TM-28)，青山公路小秀村","","22.368337","113.998752","Metals,Paper,Plastics"
"391","Accepted","Tuen_Mun","Sun Fung Wai Refuse Collection Point (TM-30) at Sun Fung Wai","","順風圍垃圾站 (TM-30)，順風圍","","顺风围垃圾站 (TM-30)，顺风围","","22.425447","113.988551","Metals,Paper,Plastics"
"392","Accepted","Tuen_Mun","Nai Wai Refuse Collection Point (TM-31) at Nai Wai","","泥圍垃圾站 (TM-31)，泥圍","","泥围垃圾站 (TM-31)，泥围","","22.422804","113.987947","Metals,Paper,Plastics"
"393","Accepted","Tuen_Mun","Lam Tei Market Refuse Collection Point (TM-35) at Lam Tei Market","","藍地街市垃圾站 (TM-35)，藍地街市","","蓝地街市垃圾站 (TM-35)，蓝地街市","","22.418737","113.984308","Metals,Paper,Plastics"
"394","Accepted","Tuen_Mun","Fu Tei Chung Tsuen Refuse Collection Point (TM-36) at Fu Tei Chung Tsuen","","虎地中村垃圾站 (TM-36)，虎地中村","","虎地中村垃圾站 (TM-36)，虎地中村","","22.411252","113.981741","Metals,Paper,Plastics"
"395","Accepted","Tuen_Mun","Fu Tei Sheung Tsuen (near Aqua Privy) Refuse Collection Point (TM-37) at Fu Tei Sheung Tsuen near Aqua Privy","","虎地上村(近旱廁)垃圾站 (TM-37)，虎地上村近旱廁","","虎地上村(近旱厕)垃圾站 (TM-37)，虎地上村近旱厕","","22.407974","113.984061","Metals,Paper,Plastics"
"396","Accepted","Tuen_Mun","Chung Wong Toi Refuse Collection Poinit (TM-38) at Chung Wong Toi","","頌皇台垃圾站 (TM-38)，頌皇台","","颂皇台垃圾站 (TM-38)，颂皇台","","22.405149","113.985813","Metals,Paper,Plastics"
"397","Accepted","Tuen_Mun","Wong Ka Wai Refuse Collection Point (TM-39) at Wong Ka Wai, Area 36B","","皇家圍垃圾站 (TM-39)，皇家圍36B區","","皇家围垃圾站 (TM-39)，皇家围36B区","","22.400341","113.979716","Metals,Paper,Plastics"
"398","Accepted","Tuen_Mun","Chung Shan San Hing Tsuen Refuse Collection Point (1) (TM-40) at San Hing Tsuen Chung Shan. (1)","","松山新慶村垃圾站 (1) (TM-40)，松山新慶村(1)","","松山新庆村垃圾站 (1) (TM-40)，松山新庆村(1)","","22.420627","113.976371","Metals,Paper,Plastics"
"399","Accepted","Tuen_Mun","So Kwun Wat Road Refuse Collection Point (TM-44) at So Kwun Wat Road underneath Tuen Mun Road","","掃管笏路垃圾站 (TM-44)，掃管笏路(在屯門公路底下)","","扫管笏路垃圾站 (TM-44)，扫管笏路(在屯门公路底下)","","22.374350","113.996635","Metals,Paper,Plastics"
"400","Accepted","Tuen_Mun","So Kwun Wat (near So Kwun Wat Primary School) Refuse Collection Point (TM-45) at So Kwun Wat near So Kwun Wat Primary School","","掃管笏路(近掃管笏公立學校)垃圾站 (TM-45)，掃管笏路(近掃管笏公立學校)","","扫管笏路(近扫管笏公立学校)垃圾站 (TM-45)，扫管笏路(近扫管笏公立学校)","","22.376481","114.004153","Metals,Paper,Plastics"
"401","Accepted","Tuen_Mun","So Kwun Wat Lee Uk Tsuen Refuse Collection Point (TM-46) at Lee Uk Tsuen, So Kwun Wat Road","","掃管笏李屋村垃圾站 (TM-46)，掃管笏路李屋村","","扫管笏李屋村垃圾站 (TM-46)，扫管笏路李屋村","","22.376694","114.006398","Metals,Paper,Plastics"
"402","Accepted","Tuen_Mun","Castle Peak Road Yick Yuen Refuse Collection Point (TM-48) at Yick Yuen, Castle Peak Road","","青山公路亦園垃圾站 (TM-48)，青山公路亦園","","青山公路亦园垃圾站 (TM-48)，青山公路亦园","","22.429882","113.988229","Metals,Paper,Plastics"
"403","Accepted","Tuen_Mun","Castle Peak Road (near 17 Milestones Petrol Station) Refuse Collection Point (TM-49) near 17 Milestones Petrol Station, Castle Peak Road","","青山公路(近17咪里程碑加油站)垃圾站 (TM-49)，近17咪里程碑加油站 (青山公路)","","青山公路(近17咪里程碑加油站)垃圾站 (TM-49)，近17咪里程碑加油站 (青山公路)","","22.366269","114.004171","Metals,Paper,Plastics"
"404","Accepted","Tuen_Mun","Tai Lam Chung On Lok Tsuen Refuse Collection Point (TM-52) at On Lok Tsuen, Tai Lam Chung","","大欖涌安樂村垃圾站 (TM-52)，大欖涌安樂村","","大榄涌安乐村垃圾站 (TM-52)，大榄涌安乐村","","22.362834","114.021223","Metals,Paper,Plastics"
"405","Accepted","Tuen_Mun","Tai Lam Chung Tsuen Refuse Collection Point (TM-53) at Tai Lam Chung Tsuen, Tai Lam Chung","","大欖涌村垃圾站 (TM-53)，大欖涌大欖涌村","","大榄涌村垃圾站 (TM-53)，大榄涌大榄涌村","","22.367876","114.022336","Metals,Paper,Plastics"
"406","Accepted","Tuen_Mun","Wong Uk Tsuen Refuse Collection Point (TM-54) at Wong Uk Tsuen","","黃屋村垃圾站 (TM-54)，黃屋村","","黄屋村垃圾站 (TM-54)，黄屋村","","22.364002","114.022571","Metals,Paper,Plastics"
"407","Accepted","Tuen_Mun","Tai Lam Chung Luen On San Tsuen Refuse Collection Point (TM-55) at Luen On San Tsuen, Tai Lam Chung","","大欖涌聯安新村垃圾站 (TM-55)，大欖涌聯安新村","","大榄涌联安新村垃圾站 (TM-55)，大榄涌联安新村","","22.363694","114.017945","Metals,Paper,Plastics"
"408","Accepted","Tuen_Mun","Tin Sum San Tsuen (near playground) Refuse Collection Point (TM-57) at Tin Sum San Tsuen, near playground","","田心新村(近遊樂場)垃圾站 (TM-57)，田心新村近遊樂場","","田心新村(近游乐场)垃圾站 (TM-57)，田心新村近游乐场","","22.431293","113.992412","Metals,Paper,Plastics"
"409","Accepted","Tuen_Mun","Tsz Tin Tsuen (at side of playground) Refuse Collection Point (TM-59) at Tsz Tin Tsuen at side of playground","","紫田村(遊樂場邊)垃圾站 (TM-59)，紫田村遊樂場邊","","紫田村(游乐场边)垃圾站 (TM-59)，紫田村游乐场边","","22.415965","113.975102","Metals,Paper,Plastics"
"410","Accepted","Tuen_Mun","Tsz Tin Tsuen (near Vegetable Market Office) Refuse Collection Point (TM-60) at Tsz Tin Tsuen near Vegetable Market Office","","紫田村(近蔬菜市場辦事處)垃圾站 (TM-60)，紫田村(近蔬菜市場辦事處)","","紫田村(近蔬菜市场办事处)垃圾站 (TM-60)，紫田村(近蔬菜市场办事处)","","22.413961","113.975197","Metals,Paper,Plastics"
"411","Accepted","Tuen_Mun","Tsz Tin Tsuen Sai Hang Mei Refuse Collection Point (TM-61) at Sai Hang Mei, Tsz Tin Tsuen","","紫田村西坑尾垃圾站 (TM-61)，紫田村西坑尾","","紫田村西坑尾垃圾站 (TM-61)，紫田村西坑尾","","22.417307","113.973851","Metals,Paper,Plastics"
"412","Accepted","Tuen_Mun","Yip Wong Road Refuse Collection Point (TM-64) at Tsing Shan Kau Hui","","業旺路垃圾站 (TM-64)，青山舊墟業旺路垃圾收集處","","业旺路垃圾站 (TM-64)，青山旧墟业旺路垃圾收集处","","22.389866","113.968670","Metals,Paper,Plastics"
"413","Accepted","Tuen_Mun","Old Cafeteria Beach Refuse Collection Point (2) (TM-42) at Old Cafeteria Beach. (2)","","舊咖啡灣垃圾站 (2) (TM-42)，舊咖啡灣 (2)","","旧咖啡湾垃圾站 (2) (TM-42)，旧咖啡湾 (2)","","22.375347","113.985386","Metals,Paper,Plastics"
"414","Accepted","Tuen_Mun","Siu Hong Court Refuse Collection Point (TM-76) at Siu Hong Court","","兆康苑垃圾站 (TM-76)，兆康苑 ","","兆康苑垃圾站 (TM-76)，兆康苑","","22.414098","113.979088","Metals,Paper,Plastics"
"415","Accepted","Tuen_Mun","Lung Kwu Tan Tsuen Bus Stop Refuse Collection Point (TM-80) at Lung Kwu Tan Tsuen Bus Stop ","","龍鼓灘村巴士站垃圾站 (TM-80)，龍鼓灘村巴士站 ","","龙鼓滩村巴士站垃圾站 (TM-80)，龙鼓滩村巴士站","","22.386547","113.921042","Metals,Paper,Plastics"
"416","Accepted","Tuen_Mun","Tai Lam Chung Tsuen Refuse Collection Point at Tai Lam Chung Tsuen ","","大欖涌村垃圾站，大欖涌村","","大榄涌村垃圾站，大榄涌村","","22.367752","114.022201","Metals,Paper,Plastics"
"417","Accepted","Tuen_Mun","Pavement near Hoi Fuk Tong Evening College, Castle Peak Road, Tuen Mun","","近青山公路何福堂夜中學行人路","","近青山公路何福堂夜中学行人路","","22.395163","113.977835","Metals,Paper,Plastics"
"418","Accepted","Tuen_Mun","Po Tong Ha Tsuen Refuse Collection Point at Po Tong Ha Tsuen","","寶塘下村垃圾站，寶塘下村 ","","宝塘下村垃圾站，宝塘下村","","22.415839","113.971227","Metals,Paper,Plastics"
"419","Accepted","Tuen_Mun","Tuen Mun Railway Station Bus Terminus near Heung Sze Hui Road","","屯門鐵路站總站(巴士總站)近鄉事會路","","屯门铁路站总站(巴士总站)近乡事会路","","22.394731","113.974211","Metals,Paper,Plastics"
"420","Accepted","Tuen_Mun","Kwong Tin Street Refuse Collection Point at Kwong Tin Street ","","廣田街垃圾站，廣田街 ","","广田街垃圾站，广田街","","22.427120","113.993234","Metals,Paper,Plastics"
"421","Accepted","Tuen_Mun","Sam Shing Street Rerfuse Collection Point (TM-81) at Sam Shing Street ","","三聖街垃圾站 (TM-81)，三聖街 ","","三圣街垃圾站 (TM-81)，三圣街","","22.380241","113.977726","Metals,Paper,Plastics"
"422","Accepted","Tuen_Mun","Under footbridge (N503B) near Yan Ching Street RCP, Tuen Mun ","","N503B天橋底近屯門仁政街垃圾站","","N503B天桥底近屯门仁政街垃圾站","","22.395425","113.976081","Metals,Paper,Plastics"
"423","Accepted","Tuen_Mun","Under Flyover Driveway at Pui To Road (not Flyover of LRT)","","杯渡路行車天橋底(非輕鐵橋底)","","杯渡路行车天桥底(非轻铁桥底)","","22.394540","113.975912","Metals,Paper,Plastics"
"424","Accepted","Tuen_Mun","Tuen Mun Bus-Bus Interchange (Kowloon Bound) at Tai Lam","","大欖屯門巴士轉乘站(九龍方向)","","大榄屯门巴士转乘站(九龙方向)","","22.362398","114.016518","Metals,Paper,Plastics"
"426","Accepted","Yuen_Long","Yan Lok Square RCP","","仁樂坊垃圾收集站","","仁乐坊垃圾收集站","","22.443453","114.026460","Metals,Paper,Plastics"
"427","Accepted","Yuen_Long","At side of Hong King Street Public Toilet","","康景街公廁側","","康景街公厕侧","","22.443836","114.027955","Metals,Paper,Plastics"
"428","Accepted","Yuen_Long","Tai Tong Road RCP","","大棠路垃圾收集站","","大棠路垃圾收集站","","22.441282","114.029427","Metals,Paper,Plastics"
"429","Accepted","Yuen_Long","At side of Tai Tong Road Public Toilet","","大棠路公廁側","","大棠路公厕侧","","22.441844","114.028734","Metals,Paper,Plastics"
"430","Accepted","Yuen_Long","Near Crystal Park, On Leung Lane","","安良里朗景臺附近","","安良里朗景台附近","","22.440816","114.024063","Metals,Paper,Plastics"
"431","Accepted","Yuen_Long","Opposite to entrance of Park Royale, Town Park Road North","","公園北路御豪山莊入口對面","","公园北路御豪山庄入口对面","","22.442514","114.017793","Metals,Paper,Plastics"
"432","Accepted","Yuen_Long","Bus Terminus at Tin Yan Road, Tin Shui Wai","","天水圍天恩路巴士總站","","天水围天恩路巴士总站","","22.458934","114.002149","Metals,Paper,Plastics"
"433","Accepted","Yuen_Long","Tung Tai Street RCP","","東堤街垃圾收集站","","东堤街垃圾收集站","","22.446220","114.031456","Metals,Paper,Plastics"
"434","Accepted","Yuen_Long","At side of Drainage Services Department Yuen Long Ping Shun Street Staff Quarters, Ping Shun Street, Yuen Long","","元朗屏信街渠務署職員宿舍側","","元朗屏信街渠务署职员宿舍侧","","22.447296","114.024338","Metals,Paper,Plastics"
"435","Accepted","Yuen_Long","Kiu Lok Square RCP","","橋樂坊垃圾收集站","","桥乐坊垃圾收集站","","22.445746","114.026636","Metals,Paper,Plastics"
"436","Accepted","Yuen_Long","Side land of 8 Fook Hong Street","","福康街8號橫巷","","福康街8号横巷","","22.445014","114.028968","Metals,Paper,Plastics"
"437","Accepted","Yuen_Long","On Shun Street (At side of Yuen Long Plaza)","","安順街 (元朗廣場側)","","安順街 (元朗广场侧)","","22.445295","114.024542","Metals,Paper,Plastics"
"438","Accepted","Yuen_Long","Footbridge outside West Rail Long Ping Station","","朗屏西鐵站對出行人天橋","","朗屏西铁站对出行人天桥","","22.447903","114.023450","Metals,Paper,Plastics"
"439","Accepted","Yuen_Long","At side of Tan Kwai Tsuen Road Public Toilet","","丹桂村路公廁側","","丹桂村路公厕侧","","22.432500","113.998056","Metals,Paper,Plastics"
"440","Accepted","Yuen_Long","Open space opposite to Kam Tin Market Public Toilet","","錦田街市公廁對面的空地","","锦田街市公厕对面的空地","","22.440325","114.065571","Metals,Paper,Plastics"
"441","Accepted","Yuen_Long","Hung Shui Kiu Temporary Market","","洪水橋臨時街市","","洪水桥临时街市","","22.433225","113.995954","Metals,Paper,Plastics"
"442","Accepted","Yuen_Long","Opposite to entrance of Grand Del Sol","","朗晴居入口對面","","朗晴居入口对面","","22.440644","114.033071","Metals,Paper,Plastics"
"443","Accepted","Yuen_Long","At side of Lau Fau Shan Interchange RCP (YL-132)","","流浮山迴旋處垃圾站(YL-132)旁","","流浮山回旋处垃圾站(YL-132)旁","","22.466512","113.983916","Metals,Paper,Plastics"
"444","Accepted","Yuen_Long","At side of Ping Shan Fu Sha Wai RCP","","屏山灰沙圍垃圾站旁","","屏山灰沙围垃圾站旁","","22.438386","114.005328","Metals,Paper,Plastics"
"445","Accepted","Yuen_Long","Ha Tsuen Ping Ha Road RCP (YL-126)","","廈村屏廈路垃圾站 (YL-126)","","厦村屏厦路垃圾站 (YL-126)","","22.447750","113.993211","Metals,Paper,Plastics"
"446","Accepted","Yuen_Long","At side of Tai San Wai RCP (YL-143)","","大生圍村垃圾站旁 (YL-143)","","大生围村垃圾站旁 (YL-143)","","22.470864","114.044320","Metals,Paper,Plastics"
"447","Accepted","Yuen_Long","At side of Ping Shan San Tsuen RCP","","屏山新村垃圾站旁","","屏山新村垃圾站旁","","22.441996","114.007851","Metals,Paper,Plastics"
"448","Accepted","Yuen_Long","Fung Kwan Street RCP","","鳳群街垃圾收集站","","凤群街垃圾收集站","","22.443114","114.034286","Metals,Paper,Plastics"
"449","Accepted","Yuen_Long","Kam Cheung Square RCP","","金祥坊垃圾收集站","","金祥坊垃圾收集站","","22.441901","114.026390","Metals,Paper,Plastics"
"450","Accepted","Yuen_Long","Yuen Long (East) Bus Terminus outside Sun Yuen Long Centre","","新元朗中心外元朗(東)巴士總站","","新元朗中心外元朗(东)巴士总站","","22.444947","114.034226","Metals,Paper,Plastics"
"451","Accepted","Yuen_Long","Fung Cheung Road Minibus Terminus","","鳳翔路小巴總站","","凤翔路小巴总站","","22.443349","114.032594","Metals,Paper,Plastics"
"452","Accepted","Yuen_Long","Entrance of Subway at Tin Shing Road near Phase II, +WOO, Tin Shui Wai","","天水圍天城路隧道出口近+WOO 嘉湖二期","","天水围天城路隧道出口近+WOO 嘉湖二期","","22.457748","114.003828","Metals,Paper,Plastics"
"453","Accepted","Yuen_Long","Tin Tze Estate Bus Terminus","","天慈邨巴士總站","","天慈邨巴士总站","","22.453682","114.006928","Metals,Paper,Plastics"
"454","Accepted","Yuen_Long","At side of Yuen Long Governement Primary School, Yau Sin Street, Au Tau","","凹頭友善街元朗官立小學側","","凹头友善街元朗官立小学侧","","22.442605","114.043369","Metals,Paper,Plastics"
"455","Accepted","Yuen_Long","At side of Nam Hang Pai Aqua-privy (YL-14), Tai Tong Road","","大棠道南坑排旱廁(YL-14)旁","","大棠道南坑排旱厕(YL-14)旁","","22.422870","114.029070","Metals,Paper,Plastics"
"456","Accepted","Yuen_Long","At side of Aqua Privy (YL-124) at Hong Mei Tsuen, Ha Tsuen","","廈村巷尾村旱厠(YL-124)旁","","厦村巷尾村旱厕(YL-124)旁","","22.452175","113.992036","Metals,Paper,Plastics"
"457","Accepted","Yuen_Long","At side of RCP (YL-40) at Tai Shu Ha Road West","","大樹下西路垃圾站(YL-40)旁","","大树下西路垃圾站(YL-40)旁","","22.429630","114.032980","Metals,Paper,Plastics"
"458","Accepted","Yuen_Long","Pin Hong Lane near oil station","","屏康里華潤油站旁","","屏康里华润油站旁","","22.440730","114.011550","Metals,Paper,Plastics"
"459","Accepted","Yuen_Long","Open Space near entrance road of Kiu Tau Wai, Ping Shan, Yuen Long","","元朗屏山橋頭圍入口附近空地","","元朗屏山桥头围入口附近空地","","22.442266","114.004744","Metals,Paper,Plastics"
